Trial,CorrectionTrial,StartTime,CenterReward,SpkrIdx,SpkrPos,duration,HoldTime,Atten,Response,RespTime,Correct,ComputerTime,Modality,Condition,SessionDate,originalFile,LeftTemperature,RightTemperature
31,0,1993.93,1,3,-60,100,551,9.0,4,1995.02,0,736183.592156,Aud,Left,2015-08-07 13:39:00,7_8_2015 level5_100_cooling 13_39 log,8.0,35.0
32,0,2002.638,0,5,0,100,651,0.0,6,2004.005,0,736183.59226,Aud,Left,2015-08-07 13:39:00,7_8_2015 level5_100_cooling 13_39 log,8.0,35.0
33,0,2011.893,0,8,90,100,851,4.5,8,2012.745,1,736183.592361,Aud,Left,2015-08-07 13:39:00,7_8_2015 level5_100_cooling 13_39 log,8.0,35.0
34,0,2021.78,0,4,-30,100,801,9.0,5,2023.018,0,736183.59248,Aud,Left,2015-08-07 13:39:00,7_8_2015 level5_100_cooling 13_39 log,8.0,35.0
35,0,2034.418,0,7,60,100,601,0.0,7,2035.2,1,736183.592623,Aud,Left,2015-08-07 13:39:00,7_8_2015 level5_100_cooling 13_39 log,8.0,35.0
36,0,2041.433,0,7,60,100,701,9.0,7,2042.27,1,736183.592703,Aud,Left,2015-08-07 13:39:00,7_8_2015 level5_100_cooling 13_39 log,8.0,35.0
37,0,2049.699,0,6,30,100,901,9.0,6,2050.359,1,736183.592799,Aud,Left,2015-08-07 13:39:00,7_8_2015 level5_100_cooling 13_39 log,8.0,35.0
38,0,2060.177,0,2,-90,100,501,4.5,2,2061.254,1,736183.592923,Aud,Left,2015-08-07 13:39:00,7_8_2015 level5_100_cooling 13_39 log,8.0,34.0
39,0,2069.405,0,8,90,100,1001,4.5,8,2070.275,1,736183.593027,Aud,Left,2015-08-07 13:39:00,7_8_2015 level5_100_cooling 13_39 log,8.0,34.0
40,0,2078.076,0,3,-60,100,751,0.0,3,2078.889,1,736183.593127,Aud,Left,2015-08-07 13:39:00,7_8_2015 level5_100_cooling 13_39 log,8.0,34.0
41,0,2085.582,1,2,-90,100,651,0.0,3,2086.404,0,736183.593214,Aud,Left,2015-08-07 13:39:00,7_8_2015 level5_100_cooling 13_39 log,8.0,34.0
42,0,2093.856,0,5,0,100,501,4.5,6,2094.998,0,736183.593313,Aud,Left,2015-08-07 13:39:00,7_8_2015 level5_100_cooling 13_39 log,8.0,34.0
43,0,2103.879,0,6,30,100,601,9.0,7,2104.707,0,736183.593426,Aud,Left,2015-08-07 13:39:00,7_8_2015 level5_100_cooling 13_39 log,8.0,34.0
44,0,2114.79,0,8,90,100,751,0.0,8,2115.438,1,736183.593552,Aud,Left,2015-08-07 13:39:00,7_8_2015 level5_100_cooling 13_39 log,8.0,34.0
45,0,2122.797,0,6,30,100,851,9.0,8,2123.646,0,736183.593644,Aud,Left,2015-08-07 13:39:00,7_8_2015 level5_100_cooling 13_39 log,8.0,34.0
46,0,2133.735,0,3,-60,100,551,4.5,3,2134.902,1,736183.593775,Aud,Left,2015-08-07 13:39:00,7_8_2015 level5_100_cooling 13_39 log,8.0,34.0
47,0,2142.353,0,8,90,100,1001,4.5,8,2143.155,1,736183.593871,Aud,Left,2015-08-07 13:39:00,7_8_2015 level5_100_cooling 13_39 log,8.0,34.0
48,0,2150.594,0,5,0,100,951,9.0,5,2151.69,1,736183.59397,Aud,Left,2015-08-07 13:39:00,7_8_2015 level5_100_cooling 13_39 log,8.0,34.0
49,0,2161.149,0,7,60,100,901,9.0,6,2162.101,0,736183.59409,Aud,Left,2015-08-07 13:39:00,7_8_2015 level5_100_cooling 13_39 log,8.0,34.0
50,0,2173.628,0,2,-90,100,801,4.5,3,2174.68,0,736183.594235,Aud,Left,2015-08-07 13:39:00,7_8_2015 level5_100_cooling 13_39 log,8.0,35.0
51,0,2181.964,0,4,-30,100,751,4.5,3,2182.849,0,736183.59433,Aud,Left,2015-08-07 13:39:00,7_8_2015 level5_100_cooling 13_39 log,8.0,35.0
52,0,2191.523,0,2,-90,100,701,9.0,2,2192.434,1,736183.594441,Aud,Left,2015-08-07 13:39:00,7_8_2015 level5_100_cooling 13_39 log,8.0,35.0
53,0,2201.128,0,3,-60,100,951,9.0,3,2202.137,1,736183.594553,Aud,Left,2015-08-07 13:39:00,7_8_2015 level5_100_cooling 13_39 log,8.0,35.0
54,0,2209.362,0,7,60,100,601,4.5,6,2210.419,0,736183.594649,Aud,Left,2015-08-07 13:39:00,7_8_2015 level5_100_cooling 13_39 log,8.0,35.0
55,0,2220.952,0,5,0,100,551,4.5,4,2222.069,0,736183.594784,Aud,Left,2015-08-07 13:39:00,7_8_2015 level5_100_cooling 13_39 log,8.0,35.0
56,0,2240.054,0,4,-30,100,801,9.0,2,2240.901,0,736183.595002,Aud,Left,2015-08-07 13:39:00,7_8_2015 level5_100_cooling 13_39 log,8.0,35.0
57,0,2256.921,0,2,-90,100,501,4.5,4,2258.171,0,736183.595202,Aud,Left,2015-08-07 13:39:00,7_8_2015 level5_100_cooling 13_39 log,8.0,35.0
58,0,2286.677,0,5,0,100,1001,9.0,5,2287.551,1,736183.595542,Aud,Left,2015-08-07 13:39:00,7_8_2015 level5_100_cooling 13_39 log,8.0,35.0
59,0,2295.208,0,7,60,100,851,4.5,7,2296.106,1,736183.595641,Aud,Left,2015-08-07 13:39:00,7_8_2015 level5_100_cooling 13_39 log,8.0,35.0
60,0,2300.955,0,8,90,100,651,0.0,8,2301.581,1,736183.595707,Aud,Left,2015-08-07 13:39:00,7_8_2015 level5_100_cooling 13_39 log,8.0,35.0
61,0,2307.779,0,7,60,100,851,9.0,6,2308.678,0,736183.595786,Aud,Left,2015-08-07 13:39:00,7_8_2015 level5_100_cooling 13_39 log,8.0,35.0
62,0,2317.448,0,8,90,100,601,4.5,8,2318.161,1,736183.595897,Aud,Left,2015-08-07 13:39:00,7_8_2015 level5_100_cooling 13_39 log,8.0,35.0
63,0,2325.568,0,6,30,100,1001,0.0,8,2326.213,0,736183.595992,Aud,Left,2015-08-07 13:39:00,7_8_2015 level5_100_cooling 13_39 log,8.0,35.0
64,0,2338.446,0,4,-30,100,651,4.5,2,2339.367,0,736183.596141,Aud,Left,2015-08-07 13:39:00,7_8_2015 level5_100_cooling 13_39 log,8.0,35.0
65,0,2348.759,0,3,-60,100,751,4.5,3,2349.501,1,736183.59626,Aud,Left,2015-08-07 13:39:00,7_8_2015 level5_100_cooling 13_39 log,7.0,35.0
66,0,2358.057,1,3,-60,100,501,9.0,4,2359.211,0,736183.596371,Aud,Left,2015-08-07 13:39:00,7_8_2015 level5_100_cooling 13_39 log,7.0,35.0
67,0,2367.875,0,6,30,100,901,4.5,5,2369.183,0,736183.596487,Aud,Left,2015-08-07 13:39:00,7_8_2015 level5_100_cooling 13_39 log,7.0,35.0
68,0,2378.589,0,4,-30,100,701,9.0,3,2380.131,0,736183.596613,Aud,Left,2015-08-07 13:39:00,7_8_2015 level5_100_cooling 13_39 log,8.0,34.0
69,0,2392.047,0,2,-90,100,801,0.0,2,2392.819,1,736183.596761,Aud,Left,2015-08-07 13:39:00,7_8_2015 level5_100_cooling 13_39 log,8.0,35.0
70,0,2424.711,0,5,0,100,951,9.0,5,2425.537,1,736183.597139,Aud,Left,2015-08-07 13:39:00,7_8_2015 level5_100_cooling 13_39 log,8.0,35.0
71,0,2433.976,0,3,-60,100,951,4.5,3,2434.901,1,736183.597247,Aud,Left,2015-08-07 13:39:00,7_8_2015 level5_100_cooling 13_39 log,8.0,35.0
72,0,2443.318,0,3,-60,100,851,0.0,4,2444.113,0,736183.597354,Aud,Left,2015-08-07 13:39:00,7_8_2015 level5_100_cooling 13_39 log,8.0,35.0
73,0,2452.308,0,5,0,100,551,4.5,5,2453.078,1,736183.597458,Aud,Left,2015-08-07 13:39:00,7_8_2015 level5_100_cooling 13_39 log,8.0,35.0
74,0,2462.226,0,6,30,100,651,9.0,5,2463.135,0,736183.597574,Aud,Left,2015-08-07 13:39:00,7_8_2015 level5_100_cooling 13_39 log,8.0,35.0
75,0,2469.761,0,5,0,100,601,4.5,4,2470.674,0,736183.597662,Aud,Left,2015-08-07 13:39:00,7_8_2015 level5_100_cooling 13_39 log,8.0,35.0
76,0,2479.169,0,4,-30,100,501,0.0,3,2480.076,0,736183.59777,Aud,Left,2015-08-07 13:39:00,7_8_2015 level5_100_cooling 13_39 log,8.0,35.0
77,0,2487.467,0,8,90,100,901,4.5,8,2488.091,1,736183.597867,Aud,Left,2015-08-07 13:39:00,7_8_2015 level5_100_cooling 13_39 log,8.0,35.0
78,0,2496.307,0,7,60,100,751,0.0,8,2497.016,0,736183.597968,Aud,Left,2015-08-07 13:39:00,7_8_2015 level5_100_cooling 13_39 log,8.0,35.0
79,0,2505.081,0,4,-30,100,801,0.0,3,2506.056,0,736183.59807,Aud,Left,2015-08-07 13:39:00,7_8_2015 level5_100_cooling 13_39 log,8.0,35.0
80,0,2516.231,0,2,-90,100,701,4.5,2,2517.266,1,736183.598201,Aud,Left,2015-08-07 13:39:00,7_8_2015 level5_100_cooling 13_39 log,8.0,35.0
81,0,2528.145,0,2,-90,100,501,4.5,3,2528.977,0,736183.598336,Aud,Left,2015-08-07 13:39:00,7_8_2015 level5_100_cooling 13_39 log,8.0,35.0
82,0,2536.997,0,6,30,100,751,0.0,6,2537.771,1,736183.598439,Aud,Left,2015-08-07 13:39:00,7_8_2015 level5_100_cooling 13_39 log,8.0,35.0
83,0,2545.409,0,8,90,100,801,4.5,7,2546.323,0,736183.598537,Aud,Left,2015-08-07 13:39:00,7_8_2015 level5_100_cooling 13_39 log,8.0,35.0
84,0,2555.859,0,7,60,100,701,0.0,6,2556.616,0,736183.598658,Aud,Left,2015-08-07 13:39:00,7_8_2015 level5_100_cooling 13_39 log,8.0,35.0
85,0,2566.089,0,7,60,100,551,0.0,7,2567.153,1,736183.598778,Aud,Left,2015-08-07 13:39:00,7_8_2015 level5_100_cooling 13_39 log,8.0,35.0
86,0,2572.773,0,7,60,100,1001,9.0,7,2573.548,1,736183.598853,Aud,Left,2015-08-07 13:39:00,7_8_2015 level5_100_cooling 13_39 log,8.0,35.0
87,0,2581.516,0,2,-90,100,601,4.5,3,2582.629,0,736183.598957,Aud,Left,2015-08-07 13:39:00,7_8_2015 level5_100_cooling 13_39 log,8.0,35.0
88,0,2595.816,0,4,-30,100,951,0.0,3,2596.693,0,736183.59912,Aud,Left,2015-08-07 13:39:00,7_8_2015 level5_100_cooling 13_39 log,8.0,35.0
89,0,2605.043,0,5,0,100,901,0.0,8,2606.663,0,736183.599235,Aud,Left,2015-08-07 13:39:00,7_8_2015 level5_100_cooling 13_39 log,8.0,35.0
90,0,2632.688,0,8,90,100,851,9.0,8,2633.565,1,736183.599546,Aud,Left,2015-08-07 13:39:00,7_8_2015 level5_100_cooling 13_39 log,8.0,34.0
91,0,2642.71,0,3,-60,100,501,4.5,3,2644.739,1,736183.599675,Aud,Left,2015-08-07 13:39:00,7_8_2015 level5_100_cooling 13_39 log,8.0,34.0
92,0,2656.9,0,3,-60,100,951,0.0,3,2658.028,1,736183.599829,Aud,Left,2015-08-07 13:39:00,7_8_2015 level5_100_cooling 13_39 log,8.0,34.0
93,0,2665.531,0,4,-30,100,601,0.0,4,2666.481,1,736183.599928,Aud,Left,2015-08-07 13:39:00,7_8_2015 level5_100_cooling 13_39 log,8.0,34.0
94,0,2675.143,0,6,30,100,1001,4.5,6,2676.042,1,736183.600038,Aud,Left,2015-08-07 13:39:00,7_8_2015 level5_100_cooling 13_39 log,8.0,34.0
95,0,2686.739,0,6,30,100,901,4.5,7,2687.557,0,736183.600171,Aud,Left,2015-08-07 13:39:00,7_8_2015 level5_100_cooling 13_39 log,8.0,34.0
96,0,2697.549,0,8,90,100,701,0.0,8,2698.266,1,736183.600296,Aud,Left,2015-08-07 13:39:00,7_8_2015 level5_100_cooling 13_39 log,8.0,34.0
97,0,2706.204,0,2,-90,100,551,4.5,3,2706.978,0,736183.600397,Aud,Left,2015-08-07 13:39:00,7_8_2015 level5_100_cooling 13_39 log,8.0,34.0
98,0,2714.497,0,5,0,100,651,0.0,5,2715.361,1,736183.600493,Aud,Left,2015-08-07 13:39:00,7_8_2015 level5_100_cooling 13_39 log,8.0,34.0
99,0,2723.867,0,4,-30,100,851,0.0,3,2724.697,0,736183.600601,Aud,Left,2015-08-07 13:39:00,7_8_2015 level5_100_cooling 13_39 log,8.0,34.0
100,0,2733.036,0,7,60,100,751,4.5,7,2733.998,1,736183.600709,Aud,Left,2015-08-07 13:39:00,7_8_2015 level5_100_cooling 13_39 log,8.0,34.0
101,0,2740.25,0,8,90,100,851,4.5,8,2740.917,1,736183.60079,Aud,Left,2015-08-07 13:39:00,7_8_2015 level5_100_cooling 13_39 log,8.0,34.0
102,0,2747.825,0,8,90,100,651,0.0,8,2748.43,1,736183.600878,Aud,Left,2015-08-07 13:39:00,7_8_2015 level5_100_cooling 13_39 log,8.0,34.0
103,0,2754.634,0,7,60,100,801,9.0,6,2755.549,0,736183.600958,Aud,Left,2015-08-07 13:39:00,7_8_2015 level5_100_cooling 13_39 log,8.0,34.0
104,0,2764.002,0,3,-60,100,501,4.5,2,2764.905,0,736183.601067,Aud,Left,2015-08-07 13:39:00,7_8_2015 level5_100_cooling 13_39 log,8.0,34.0
105,0,2773.679,0,2,-90,100,751,9.0,3,2774.537,0,736183.601178,Aud,Left,2015-08-07 13:39:00,7_8_2015 level5_100_cooling 13_39 log,8.0,34.0
106,0,2782.123,0,3,-60,100,1001,4.5,3,2783.124,1,736183.601278,Aud,Left,2015-08-07 13:39:00,7_8_2015 level5_100_cooling 13_39 log,8.0,34.0
107,0,2790.424,0,4,-30,100,701,4.5,3,2791.403,0,736183.601374,Aud,Left,2015-08-07 13:39:00,7_8_2015 level5_100_cooling 13_39 log,8.0,34.0
108,0,2801.192,0,2,-90,100,551,0.0,3,2802.281,0,736183.6015,Aud,Left,2015-08-07 13:39:00,7_8_2015 level5_100_cooling 13_39 log,8.0,34.0
109,0,2812.596,0,6,30,100,601,0.0,6,2813.406,1,736183.601628,Aud,Left,2015-08-07 13:39:00,7_8_2015 level5_100_cooling 13_39 log,8.0,34.0
110,0,2822.306,0,5,0,100,901,4.5,4,2823.298,0,736183.601743,Aud,Left,2015-08-07 13:39:00,7_8_2015 level5_100_cooling 13_39 log,8.0,34.0
111,0,2831.333,0,6,30,100,601,9.0,6,2832.215,1,736183.601846,Aud,Left,2015-08-07 13:39:00,7_8_2015 level5_100_cooling 13_39 log,8.0,34.0
112,0,2840.975,0,5,0,100,851,0.0,5,2841.957,1,736183.601958,Aud,Left,2015-08-07 13:39:00,7_8_2015 level5_100_cooling 13_39 log,8.0,34.0
113,0,2846.719,0,7,60,100,551,4.5,6,2847.493,0,736183.602023,Aud,Left,2015-08-07 13:39:00,7_8_2015 level5_100_cooling 13_39 log,8.0,34.0
114,0,2856.21,0,3,-60,100,701,9.0,3,2857.125,1,736183.602134,Aud,Left,2015-08-07 13:39:00,7_8_2015 level5_100_cooling 13_39 log,8.0,34.0
115,0,2863.473,1,6,30,100,501,9.0,6,2864.405,1,736183.602218,Aud,Left,2015-08-07 13:39:00,7_8_2015 level5_100_cooling 13_39 log,8.0,34.0
116,0,2872.184,0,6,30,100,901,0.0,6,2876.369,1,736183.602357,Aud,Left,2015-08-07 13:39:00,7_8_2015 level5_100_cooling 13_39 log,9.0,34.0
117,0,2884.163,0,3,-60,100,1001,0.0,3,2885.367,1,736183.602461,Aud,Left,2015-08-07 13:39:00,7_8_2015 level5_100_cooling 13_39 log,9.0,34.0
118,0,2892.758,0,5,0,100,651,9.0,4,2893.585,0,736183.602557,Aud,Left,2015-08-07 13:39:00,7_8_2015 level5_100_cooling 13_39 log,9.0,34.0
119,0,2901.494,0,8,90,100,951,4.5,8,2902.185,1,736183.602657,Aud,Left,2015-08-07 13:39:00,7_8_2015 level5_100_cooling 13_39 log,9.0,34.0
120,0,2912.67,0,2,-90,100,751,0.0,3,2913.685,0,736183.602789,Aud,Left,2015-08-07 13:39:00,7_8_2015 level5_100_cooling 13_39 log,9.0,34.0
121,0,2922.669,0,2,-90,100,601,9.0,4,2923.754,0,736183.602905,Aud,Left,2015-08-07 13:39:00,7_8_2015 level5_100_cooling 13_39 log,8.0,34.0
122,0,2937.839,0,7,60,100,501,0.0,7,2938.6,1,736183.603078,Aud,Left,2015-08-07 13:39:00,7_8_2015 level5_100_cooling 13_39 log,9.0,34.0
123,0,2943.679,0,4,-30,100,801,9.0,5,2944.596,0,736183.603147,Aud,Left,2015-08-07 13:39:00,7_8_2015 level5_100_cooling 13_39 log,9.0,34.0
124,0,2954.346,0,5,0,100,951,4.5,4,2955.807,0,736183.603276,Aud,Left,2015-08-07 13:39:00,7_8_2015 level5_100_cooling 13_39 log,9.0,34.0
125,0,2965.934,0,8,90,100,851,9.0,8,2966.574,1,736183.603404,Aud,Left,2015-08-07 13:39:00,7_8_2015 level5_100_cooling 13_39 log,9.0,34.0
126,0,2972.539,0,4,-30,100,1001,0.0,3,2973.542,0,736183.603481,Aud,Left,2015-08-07 13:39:00,7_8_2015 level5_100_cooling 13_39 log,9.0,34.0
127,0,2983.081,0,2,-90,100,751,0.0,3,2983.984,0,736183.603602,Aud,Left,2015-08-07 13:39:00,7_8_2015 level5_100_cooling 13_39 log,9.0,34.0
1,0,560.205,1,7,60,250,951,4.5,8,561.592,0,736131.689127,Vis,Left,2015-06-16 16:23:00,16_6_2015 level5_250_cooling 16_23 log,9.0,35.0
2,0,573.442,1,6,30,250,501,9.0,8,579.097,0,736131.68933,Vis,Left,2015-06-16 16:23:00,16_6_2015 level5_250_cooling 16_23 log,9.0,35.0
3,0,591.427,0,2,-90,250,1001,4.5,3,592.293,0,736131.689482,Vis,Left,2015-06-16 16:23:00,16_6_2015 level5_250_cooling 16_23 log,9.0,35.0
4,0,604.484,0,8,90,250,901,9.0,8,605.196,1,736131.689633,Vis,Left,2015-06-16 16:23:00,16_6_2015 level5_250_cooling 16_23 log,9.0,35.0
5,0,632.765,0,5,0,250,851,9.0,7,633.544,0,736131.68996,Vis,Left,2015-06-16 16:23:00,16_6_2015 level5_250_cooling 16_23 log,9.0,35.0
6,0,656.057,0,4,-30,250,751,4.5,4,656.891,1,736131.690231,Aud,Left,2015-06-16 16:23:00,16_6_2015 level5_250_cooling 16_23 log,9.0,35.0
7,0,664.18,0,7,60,250,651,0.0,8,665.117,0,736131.690325,Aud,Left,2015-06-16 16:23:00,16_6_2015 level5_250_cooling 16_23 log,9.0,35.0
8,0,679.187,0,8,90,250,701,4.5,8,680.313,1,736131.6905,Aud,Left,2015-06-16 16:23:00,16_6_2015 level5_250_cooling 16_23 log,9.0,34.0
9,0,695.49,0,4,-30,250,551,0.0,4,696.196,1,736131.690686,Aud,Left,2015-06-16 16:23:00,16_6_2015 level5_250_cooling 16_23 log,9.0,34.0
10,0,703.381,0,8,90,250,801,9.0,8,704.75,1,736131.690784,Aud,Left,2015-06-16 16:23:00,16_6_2015 level5_250_cooling 16_23 log,9.0,34.0
11,0,717.058,0,5,0,250,951,9.0,4,717.78,0,736131.690936,Aud,Left,2015-06-16 16:23:00,16_6_2015 level5_250_cooling 16_23 log,9.0,35.0
12,0,725.591,0,2,-90,250,851,4.5,3,726.309,0,736131.691035,Aud,Left,2015-06-16 16:23:00,16_6_2015 level5_250_cooling 16_23 log,9.0,35.0
13,0,738.855,0,5,0,250,901,0.0,7,739.919,0,736131.691191,Vis,Left,2015-06-16 16:23:00,16_6_2015 level5_250_cooling 16_23 log,9.0,34.0
14,0,753.298,0,7,60,250,1001,4.5,8,754.138,0,736131.691356,Vis,Left,2015-06-16 16:23:00,16_6_2015 level5_250_cooling 16_23 log,9.0,34.0
15,0,769.051,0,6,30,250,501,4.5,8,772.429,0,736131.691567,Aud,Left,2015-06-16 16:23:00,16_6_2015 level5_250_cooling 16_23 log,9.0,34.0
16,0,800.968,0,3,-60,250,801,9.0,3,802.364,1,736131.691914,Aud,Left,2015-06-16 16:23:00,16_6_2015 level5_250_cooling 16_23 log,8.0,34.0
17,0,811.137,0,4,-30,250,601,9.0,4,812.263,1,736131.692028,Vis,Left,2015-06-16 16:23:00,16_6_2015 level5_250_cooling 16_23 log,8.0,34.0
18,0,822.018,0,5,0,250,751,4.5,4,822.682,0,736131.69215,Aud,Left,2015-06-16 16:23:00,16_6_2015 level5_250_cooling 16_23 log,8.0,34.0
19,0,830.793,0,7,60,250,651,4.5,6,832.073,0,736131.692258,Aud,Left,2015-06-16 16:23:00,16_6_2015 level5_250_cooling 16_23 log,8.0,34.0
20,0,847.117,0,6,30,250,551,9.0,7,848.052,0,736131.692443,Aud,Left,2015-06-16 16:23:00,16_6_2015 level5_250_cooling 16_23 log,9.0,34.0
21,0,859.385,0,2,-90,250,951,4.5,3,859.998,0,736131.692583,Aud,Left,2015-06-16 16:23:00,16_6_2015 level5_250_cooling 16_23 log,9.0,34.0
22,0,872.474,0,8,90,250,751,0.0,8,873.722,1,736131.69274,Vis,Left,2015-06-16 16:23:00,16_6_2015 level5_250_cooling 16_23 log,9.0,34.0
23,0,882.204,0,3,-60,250,851,9.0,3,882.908,1,736131.692847,Aud,Left,2015-06-16 16:23:00,16_6_2015 level5_250_cooling 16_23 log,9.0,34.0
24,0,889.21,0,3,-60,250,901,4.5,8,890.035,0,736131.692928,Vis,Left,2015-06-16 16:23:00,16_6_2015 level5_250_cooling 16_23 log,9.0,34.0
25,0,898.617,0,6,30,250,501,4.5,7,899.673,0,736131.69304,Vis,Left,2015-06-16 16:23:00,16_6_2015 level5_250_cooling 16_23 log,9.0,34.0
26,0,907.221,0,2,-90,250,701,9.0,3,908.521,0,736131.693143,Vis,Left,2015-06-16 16:23:00,16_6_2015 level5_250_cooling 16_23 log,9.0,34.0
27,0,917.548,0,3,-60,250,1001,0.0,3,918.404,1,736131.693257,Vis,Left,2015-06-16 16:23:00,16_6_2015 level5_250_cooling 16_23 log,9.0,34.0
28,0,925.042,0,4,-30,250,551,9.0,4,926.068,1,736131.693345,Vis,Left,2015-06-16 16:23:00,16_6_2015 level5_250_cooling 16_23 log,9.0,34.0
29,0,933.252,0,6,30,250,601,4.5,5,934.319,0,736131.693441,Vis,Left,2015-06-16 16:23:00,16_6_2015 level5_250_cooling 16_23 log,9.0,34.0
30,0,941.741,0,5,0,250,651,9.0,5,942.923,1,736131.693541,Vis,Left,2015-06-16 16:23:00,16_6_2015 level5_250_cooling 16_23 log,9.0,34.0
31,0,946.567,0,2,-90,250,601,0.0,3,947.284,0,736131.693592,Aud,Left,2015-06-16 16:23:00,16_6_2015 level5_250_cooling 16_23 log,9.0,34.0
32,0,957.073,0,3,-60,250,801,9.0,3,958.601,1,736131.693722,Vis,Left,2015-06-16 16:23:00,16_6_2015 level5_250_cooling 16_23 log,9.0,34.0
33,0,965.467,0,7,60,250,551,0.0,8,966.235,0,736131.693811,Aud,Left,2015-06-16 16:23:00,16_6_2015 level5_250_cooling 16_23 log,9.0,34.0
34,0,983.791,0,7,60,250,1001,9.0,8,984.597,0,736131.694023,Vis,Left,2015-06-16 16:23:00,16_6_2015 level5_250_cooling 16_23 log,9.0,34.0
35,0,1012.217,0,2,-90,250,901,9.0,3,1013.155,0,736131.694354,Vis,Left,2015-06-16 16:23:00,16_6_2015 level5_250_cooling 16_23 log,9.0,34.0
36,0,1021.018,0,8,90,250,851,0.0,8,1022.228,1,736131.694459,Vis,Left,2015-06-16 16:23:00,16_6_2015 level5_250_cooling 16_23 log,9.0,34.0
37,0,1031.321,0,3,-60,250,751,4.5,3,1032.088,1,736131.694573,Aud,Left,2015-06-16 16:23:00,16_6_2015 level5_250_cooling 16_23 log,9.0,34.0
38,0,1040.523,0,5,0,250,651,0.0,8,1041.357,0,736131.69468,Vis,Left,2015-06-16 16:23:00,16_6_2015 level5_250_cooling 16_23 log,9.0,34.0
39,0,1051.667,0,8,90,250,951,9.0,8,1052.776,1,736131.694812,Vis,Left,2015-06-16 16:23:00,16_6_2015 level5_250_cooling 16_23 log,9.0,34.0
40,0,1062.292,0,6,30,250,501,0.0,8,1063.827,0,736131.69494,Aud,Left,2015-06-16 16:23:00,16_6_2015 level5_250_cooling 16_23 log,9.0,34.0
41,0,1074.131,0,8,90,250,501,9.0,8,1075.002,1,736131.695069,Aud,Left,2015-06-16 16:23:00,16_6_2015 level5_250_cooling 16_23 log,9.0,34.0
42,0,1087.833,0,6,30,250,901,0.0,8,1088.414,0,736131.695228,Vis,Left,2015-06-16 16:23:00,16_6_2015 level5_250_cooling 16_23 log,9.0,34.0
43,0,1099.38,0,7,60,250,601,0.0,8,1100.204,0,736131.695361,Vis,Left,2015-06-16 16:23:00,16_6_2015 level5_250_cooling 16_23 log,9.0,34.0
44,0,1112.984,0,4,-30,250,951,4.5,4,1114.006,1,736131.69552,Vis,Left,2015-06-16 16:23:00,16_6_2015 level5_250_cooling 16_23 log,9.0,34.0
45,0,1124.143,0,4,-30,250,751,9.0,4,1126.048,1,736131.695661,Aud,Left,2015-06-16 16:23:00,16_6_2015 level5_250_cooling 16_23 log,9.0,34.0
46,0,1134.753,0,8,90,250,851,0.0,8,1135.585,1,736131.695771,Aud,Left,2015-06-16 16:23:00,16_6_2015 level5_250_cooling 16_23 log,9.0,34.0
47,0,1150.501,0,2,-90,250,551,9.0,4,1151.444,0,736131.695954,Aud,Left,2015-06-16 16:23:00,16_6_2015 level5_250_cooling 16_23 log,9.0,34.0
48,0,1161.247,0,6,30,250,701,4.5,6,1162.538,1,736131.696083,Aud,Left,2015-06-16 16:23:00,16_6_2015 level5_250_cooling 16_23 log,9.0,34.0
49,0,1173.121,0,7,60,250,1001,9.0,8,1173.872,0,736131.696215,Aud,Left,2015-06-16 16:23:00,16_6_2015 level5_250_cooling 16_23 log,9.0,34.0
50,0,1185.026,0,2,-90,250,801,0.0,3,1185.822,0,736131.696352,Vis,Left,2015-06-16 16:23:00,16_6_2015 level5_250_cooling 16_23 log,9.0,34.0
51,0,1200.536,0,3,-60,250,651,9.0,3,1201.266,1,736131.696532,Aud,Left,2015-06-16 16:23:00,16_6_2015 level5_250_cooling 16_23 log,9.0,34.0
52,0,1210.445,0,5,0,250,1001,4.5,8,1210.862,0,736131.696646,Aud,Left,2015-06-16 16:23:00,16_6_2015 level5_250_cooling 16_23 log,9.0,34.0
53,0,1223.897,0,4,-30,250,751,0.0,4,1224.721,1,736131.696802,Vis,Left,2015-06-16 16:23:00,16_6_2015 level5_250_cooling 16_23 log,9.0,34.0
54,0,1234.944,0,3,-60,250,501,9.0,3,1235.828,1,736131.69693,Vis,Left,2015-06-16 16:23:00,16_6_2015 level5_250_cooling 16_23 log,9.0,34.0
55,0,1241.992,0,4,-30,250,801,9.0,4,1242.794,1,736131.697011,Aud,Left,2015-06-16 16:23:00,16_6_2015 level5_250_cooling 16_23 log,9.0,34.0
56,0,1249.61,0,5,0,250,551,0.0,4,1250.438,0,736131.697099,Aud,Left,2015-06-16 16:23:00,16_6_2015 level5_250_cooling 16_23 log,9.0,34.0
57,0,1261.435,0,2,-90,250,951,0.0,8,1262.342,0,736131.697238,Vis,Left,2015-06-16 16:23:00,16_6_2015 level5_250_cooling 16_23 log,9.0,34.0
58,0,1274.014,0,8,90,250,601,4.5,8,1274.899,1,736131.697382,Vis,Left,2015-06-16 16:23:00,16_6_2015 level5_250_cooling 16_23 log,9.0,34.0
59,0,1282.963,0,3,-60,250,901,9.0,3,1283.666,1,736131.697486,Vis,Left,2015-06-16 16:23:00,16_6_2015 level5_250_cooling 16_23 log,9.0,34.0
60,0,1291.419,0,5,0,250,851,0.0,8,1292.319,0,736131.697584,Vis,Left,2015-06-16 16:23:00,16_6_2015 level5_250_cooling 16_23 log,9.0,34.0
